
Query: measurement of dielectric constant of liquids by the use of microwave techniques
  1. 8172
  2. 5502
X 405. 5190
X 406. 5462
X 407. 6084
X 408. 7242
X 409. 7999
X 410. 8318
X 411. 8520
X 412. 9342
X 413. 9862
X 414. 10628
X 415. 11426
X 416. 5621
  417. 5941
X 418. 7380
X 419. 8004
X 420. 8066
X 421. 2091
X 422. 231
X 423. 532
X 424. 949
X 425. 1232
X 426. 2967
X 427. 4545
X 428. 5772
X 429. 6648
X 430. 7927
X 431. 8560
X 432. 9990
X 433. 10212
X 434. 11048
X 435. 6062
X 436. 6086
X 437. 8132
X 438. 434
X 439. 3566
X 440. 7563
X 441. 9847
X 442. 1597
X 443. 5985
X 444. 6777
X 445. 8619
X 446. 2314
X 447. 3757
X 448. 9673
X 449. 10229
X 450. 10485
X 451. 1637
X 452. 3109
X 453. 3352
X 454. 3353
X 455. 4263
X 456. 5743
X 457. 8830
X 458. 9226
X 459. 10353
X 460. 11200
X 461. 1729
X 462. 6159
X 463. 6620
X 464. 9858
X 465. 8267
X 466. 2624
X 467. 3156
X 468. 5057
X 469. 5197
X 470. 7169
X 471. 7492
X 472. 7904
X 473. 4424
X 474. 6216
  475. 3931
X 476. 4810
X 477. 6070
X 478. 7774
X 479. 7800
X 480. 7939
X 481. 8117
X 482. 9196
X 483. 9517
X 484. 9974
X 485. 2868
X 486. 4807
X 487. 7662
X 488. 8670
X 489. 10247
X 490. 6090
X 491. 6953
X 492. 6860
X 493. 6204
X 494. 4735
X 495. 6064
X 496. 6603
X 497. 9961
X 498. 4573
X 499. 8469
X 500. 6099
X 501. 6267
X 502. 6753
X 503. 972
X 504. 1658
X 505. 4472
X 506. 7539
X 507. 8856
X 508. 4138
X 509. 7602
X 510. 7789
X 511. 269
X 512. 687
X 513. 1007
X 514. 1759
X 515. 2484
X 516. 3523
X 517. 3833
X 518. 5756
X 519. 5857
X 520. 8946
X 521. 9815
X 522. 10756
X 523. 11318
  524. 2532
X 525. 4255
X 526. 4682
X 527. 6447
X 528. 7633
X 529. 10036
X 530. 10812
X 531. 427
X 532. 1039
X 533. 1159
X 534. 1671
X 535. 2678
X 536. 4706
X 537. 8748
X 538. 9247
X 539. 10828
X 540. 10946
X 541. 1329
X 542. 5480
X 543. 8049
X 544. 2475
X 545. 4588
X 546. 6758
X 547. 6914
X 548. 7156
X 549. 7202
X 550. 8641
X 551. 6040
X 552. 9906
X 553. 1549
X 554. 3108
X 555. 3565
X 556. 3701
X 557. 7429
X 558. 8006
X 559. 9414
X 560. 9438
X 561. 9552
X 562. 9554
X 563. 10183
X 564. 7864
X 565. 8191
X 566. 6187
X 567. 6765
X 568. 618
X 569. 670
X 570. 1227
X 571. 1663
X 572. 2479
X 573. 2499
X 574. 3134
X 575. 3223
X 576. 3551
X 577. 3800
X 578. 3819
X 579. 4226
X 580. 4442
X 581. 4444
X 582. 4453
X 583. 5178
X 584. 8026
X 585. 9389
X 586. 10313
X 587. 11284
X 588. 7634
X 589. 10110
X 590. 8184
X 591. 318
X 592. 533
X 593. 1491
X 594. 1776
X 595. 3723
X 596. 3730
X 597. 4243
X 598. 4612
X 599. 4713
X 600. 4753
X 601. 4892
X 602. 4970
X 603. 5006
X 604. 5045
X 605. 5558
X 606. 6517
X 607. 7917
X 608. 8108
X 609. 8128
X 610. 9510
X 611. 9570
X 612. 10959
X 613. 790
X 614. 6838
X 615. 9809
X 616. 6034
X 617. 6181
X 618. 7776
X 619. 8146
X 620. 8483
X 621. 9885
X 622. 10174
X 623. 9801
X 624. 6057
X 625. 5958
X 626. 7185
X 627. 8085
X 628. 492
X 629. 759
X 630. 1021
X 631. 2365
X 632. 2441
X 633. 3396
X 634. 4278
X 635. 4350
X 636. 6883
X 637. 7273
X 638. 7404
X 639. 8124
X 640. 8882
X 641. 9285
X 642. 9336
X 643. 11303
X 644. 62
X 645. 281
X 646. 299
X 647. 424
X 648. 957
X 649. 1615
X 650. 1791
X 651. 2004
X 652. 2100
X 653. 2793
X 654. 2834
X 655. 2923
X 656. 3615
X 657. 3639
X 658. 3784
X 659. 4112
X 660. 4129
X 661. 4286
X 662. 4489
X 663. 4624
X 664. 5300
X 665. 5359
X 666. 6196
X 667. 6645
X 668. 6646
X 669. 6698
X 670. 6828
X 671. 6829
X 672. 8459
X 673. 8468
X 674. 8672
X 675. 8894
X 676. 9031
X 677. 9304
X 678. 9431
X 679. 9454
X 680. 9563
X 681. 9650
X 682. 9985
X 683. 10134
X 684. 10652
X 685. 10786
X 686. 11012
X 687. 11052
X 688. 11096
X 689. 11331
  690. 7619
  691. 7769
X 692. 9794
X 693. 3763
  694. 4667
X 695. 7024
X 696. 8240
X 697. 9687
X 698. 3287
X 699. 9884
X 700. 7555
X 701. 7519
X 702. 7778
X 703. 5684
X 704. 6356
X 705. 6705
X 706. 6908
X 707. 7100
  708. 7332
X 709. 8798
X 710. 9707
X 711. 1870
X 712. 3374
X 713. 7932
X 714. 8509
X 715. 8812
X 716. 8839
X 717. 9152
X 718. 4943
X 719. 7637
X 720. 9678
X 721. 9996
X 722. 8844
X 723. 52
X 724. 249
X 725. 264
X 726. 389
X 727. 399
X 728. 727
X 729. 1154
X 730. 1174
X 731. 1295
X 732. 1516
X 733. 1896
X 734. 1940
X 735. 2992
X 736. 3192
X 737. 4357
X 738. 4539
X 739. 4558
X 740. 4987
X 741. 5736
X 742. 5910
X 743. 6948
X 744. 7035
X 745. 7115
X 746. 7403
X 747. 7507
X 748. 7649
X 749. 7777
X 750. 8580
X 751. 8740
X 752. 8865
X 753. 9098
X 754. 9148
X 755. 9201
X 756. 10489
X 757. 10594
X 758. 11422
X 759. 5683
X 760. 1080
X 761. 1744
X 762. 3360
X 763. 7149
X 764. 7831
X 765. 8908
X 766. 2948
X 767. 3958
X 768. 2569
X 769. 3210
X 770. 5434
X 771. 7354
X 772. 10624
X 773. 160
X 774. 182
X 775. 785
X 776. 1313
X 777. 2457
X 778. 2489
X 779. 3697
X 780. 3926
X 781. 4034
X 782. 4100
X 783. 4803
X 784. 5098
X 785. 5114
X 786. 5332
X 787. 6171
X 788. 6987
X 789. 7114
X 790. 7438
X 791. 7879
X 792. 7963
X 793. 7988
X 794. 9791
  795. 10136
X 796. 11004
X 797. 11066
X 798. 717
X 799. 2515
X 800. 2898
X 801. 3065
X 802. 3664
X 803. 3702
X 804. 3964
X 805. 4340
X 806. 4385
X 807. 4701
X 808. 5042
X 809. 6078
X 810. 6623
X 811. 6710
X 812. 7140
X 813. 7688
X 814. 7781
X 815. 8365
X 816. 8626
X 817. 8666
X 818. 8784
X 819. 8828
X 820. 9287
X 821. 9466
X 822. 9581
X 823. 9600
X 824. 9653
X 825. 10113
X 826. 10344
X 827. 10516
X 828. 11160
X 829. 4537
X 830. 5997
X 831. 6892
X 832. 8116
X 833. 9805
X 834. 11063
X 835. 4897
X 836. 5508
X 837. 7075
X 838. 6051
X 839. 6247
X 840. 7655
X 841. 9618
X 842. 10075
X 843. 3910
X 844. 7639
X 845. 8756
  846. 9053
X 847. 53
X 848. 306
X 849. 449
X 850. 853
X 851. 1102
X 852. 1448
X 853. 1455
X 854. 1835
X 855. 1841
X 856. 2155
X 857. 2398
X 858. 2591
X 859. 2602
X 860. 3199
X 861. 3309
X 862. 3338
X 863. 4279
X 864. 4561
X 865. 4923
X 866. 5184
X 867. 5188
X 868. 5201
X 869. 5305
X 870. 5341
X 871. 5353
X 872. 5373
X 873. 5893
X 874. 6182
X 875. 6776
X 876. 7201
X 877. 7850
X 878. 7969
X 879. 8692
X 880. 8744
X 881. 9026
X 882. 9765
X 883. 10225
X 884. 10757
X 885. 11072
X 886. 11093
X 887. 9668
X 888. 9723
X 889. 5405
X 890. 255
X 891. 3405
X 892. 5708
X 893. 6675
X 894. 8192
X 895. 8832
X 896. 9646
X 897. 2037
X 898. 3377
X 899. 4953
X 900. 5871
X 901. 6663
X 902. 6767
X 903. 7281
X 904. 7818
X 905. 7962
X 906. 2788
X 907. 242
X 908. 648
X 909. 812
X 910. 1033
X 911. 1622
X 912. 1962
X 913. 2082
X 914. 2113
X 915. 2406
X 916. 2658
X 917. 2720
X 918. 2828
X 919. 2899
X 920. 3143
X 921. 3296
X 922. 3518
X 923. 4111
X 924. 4225
X 925. 4438
X 926. 4922
X 927. 5273
X 928. 5493
X 929. 5527
X 930. 5751
X 931. 6088
X 932. 6254
X 933. 6314
X 934. 6347
X 935. 6388
X 936. 6708
X 937. 6787
X 938. 6882
X 939. 7068
X 940. 7101
X 941. 7167
X 942. 7224
X 943. 7353
X 944. 8208
X 945. 8369
X 946. 8370
X 947. 8394
X 948. 8969
X 949. 9288
X 950. 9929
X 951. 9969
X 952. 9978
X 953. 10302
X 954. 10304
X 955. 10783
X 956. 10927
X 957. 11180
X 958. 2297
X 959. 3514
X 960. 3966
X 961. 4323
X 962. 4727
X 963. 4760
X 964. 5049
X 965. 6431
X 966. 6552
X 967. 6563
X 968. 6850
X 969. 7019
X 970. 7370
X 971. 7692
X 972. 7711
X 973. 7770
X 974. 8442
X 975. 8458
X 976. 8584
X 977. 5810
X 978. 6166
X 979. 8381
X 980. 9565
X 981. 536
X 982. 964
X 983. 1456
X 984. 1905
X 985. 1970
X 986. 2323
X 987. 2481
X 988. 5625
X 989. 5762
X 990. 6215
X 991. 6546
X 992. 7314
X 993. 7751
X 994. 8236
X 995. 8962
X 996. 9253
X 997. 9686
X 998. 10615
X 999. 11158
X 1000. 7498
Average Precision: 0.024101492862938525

Query: could you please give me articles about the possibilities of getting rectification using metallic devices
X 1. 7665
X 2. 3252
X 3. 74
X 4. 1156
X 5. 7653
X 6. 6368
X 7. 2945
X 8. 9200
X 9. 2680
X 10. 6560
X 11. 8986
X 12. 8418
X 13. 3291
X 14. 5488
X 15. 9870
X 16. 2804
X 17. 1162
X 18. 9009
X 19. 740
X 20. 1272
X 21. 1466
X 22. 1348
X 23. 3348
X 24. 3356
X 25. 9115
X 26. 5111
X 27. 6463
X 28. 2189
X 29. 3413
X 30. 6236
X 31. 11352
X 32. 3493
X 33. 3680
X 34. 6251
X 35. 3218
X 36. 9151
X 37. 7810
X 38. 2625
X 39. 2795
X 40. 3081
X 41. 4533
X 42. 10633
X 43. 4130
X 44. 5540
X 45. 8556
X 46. 1302
X 47. 1482
X 48. 6860
X 49. 7407
X 50. 4552
X 51. 6606
X 52. 2588
X 53. 5369
X 54. 5632
X 55. 6195
X 56. 8721
X 57. 9436
X 58. 8595
X 59. 6175
X 60. 5687
X 61. 3483
X 62. 4734
X 63. 551
X 64. 5459
X 65. 10639
  66. 8094
X 67. 9679
X 68. 2676
X 69. 5066
  70. 7657
X 71. 9936
X 72. 10240
X 73. 5724
X 74. 7455
X 75. 11049
X 76. 8256
X 77. 4114
X 78. 11294
X 79. 3457
X 80. 4623
X 81. 7634
X 82. 1782
X 83. 635
X 84. 2343
X 85. 2561
X 86. 10808
X 87. 9224
X 88. 10876
X 89. 7234
X 90. 4749
X 91. 6431
X 92. 3024
X 93. 150
X 94. 644
X 95. 8527
X 96. 10465
X 97. 10938
X 98. 505
X 99. 2670
X 100. 3369
X 101. 8301
X 102. 9166
X 103. 4946
X 104. 5778
X 105. 6115
X 106. 6561
X 107. 6581
X 108. 8314
X 109. 3732
X 110. 5471
X 111. 6349
X 112. 6429
X 113. 4751
X 114. 7602
X 115. 1096
X 116. 1763
  117. 3246
X 118. 3770
X 119. 4253
X 120. 4555
X 121. 5245
X 122. 5859
X 123. 6731
X 124. 7832
X 125. 7833
X 126. 8207
X 127. 392
X 128. 1341
X 129. 2250
X 130. 2424
X 131. 4226
X 132. 7895
X 133. 8307
X 134. 9197
X 135. 9273
X 136. 10528
X 137. 4485
X 138. 5279
X 139. 7137
X 140. 9689
X 141. 6460
X 142. 7211
X 143. 5506
X 144. 10877
X 145. 1658
X 146. 2694
X 147. 5340
X 148. 9531
X 149. 1880
X 150. 3318
X 151. 4464
X 152. 5202
X 153. 6472
X 154. 6725
X 155. 48
X 156. 3042
X 157. 5362
X 158. 6914
X 159. 8682
X 160. 2377
X 161. 3301
X 162. 4582
X 163. 6592
X 164. 6898
X 165. 7814
X 166. 9923
X 167. 5375
X 168. 1600
X 169. 2935
X 170. 5475
X 171. 5637
X 172. 6517
X 173. 8533
X 174. 10057
X 175. 10165
X 176. 822
X 177. 2724
X 178. 10071
X 179. 4562
X 180. 7010
X 181. 9864
X 182. 412
X 183. 779
X 184. 5019
X 185. 6706
X 186. 8852
X 187. 8953
X 188. 9299
X 189. 10334
X 190. 4687
X 191. 450
X 192. 451
X 193. 1347
X 194. 9882
X 195. 9889
X 196. 9983
X 197. 10517
X 198. 10648
X 199. 10932
X 200. 4821
X 201. 1213
X 202. 3887
X 203. 4232
X 204. 4967
X 205. 5292
X 206. 6287
X 207. 6562
X 208. 6726
X 209. 6930
X 210. 8034
X 211. 8151
X 212. 8158
  213. 8219
X 214. 9883
X 215. 3278
X 216. 4530
X 217. 6371
X 218. 10070
X 219. 3263
X 220. 3828
X 221. 4912
X 222. 10354
X 223. 2252
X 224. 3327
X 225. 4459
X 226. 4466
X 227. 4647
X 228. 5280
X 229. 5896
X 230. 8475
X 231. 9474
X 232. 9977
X 233. 10619
X 234. 1284
X 235. 2020
X 236. 2048
X 237. 2378
X 238. 5813
X 239. 10842
X 240. 272
X 241. 422
X 242. 540
X 243. 794
X 244. 1342
X 245. 1755
X 246. 2176
X 247. 2325
X 248. 2360
X 249. 3893
X 250. 4093
X 251. 5029
X 252. 5240
X 253. 5742
X 254. 6255
X 255. 7160
X 256. 7874
X 257. 8622
X 258. 8880
X 259. 10023
X 260. 10500
X 261. 10750
X 262. 542
X 263. 2636
X 264. 4804
X 265. 9804
X 266. 6140
X 267. 5011
X 268. 5356
X 269. 5435
X 270. 7808
X 271. 9687
X 272. 974
X 273. 1599
X 274. 2231
X 275. 2248
X 276. 2251
X 277. 2350
X 278. 2355
X 279. 3202
X 280. 3797
X 281. 3844
X 282. 4252
X 283. 4254
X 284. 4556
X 285. 4673
X 286. 5285
X 287. 6183
X 288. 6691
X 289. 7007
  290. 7594
X 291. 7928
X 292. 8389
X 293. 8580
X 294. 8824
X 295. 9168
X 296. 9585
X 297. 9595
X 298. 9717
X 299. 10881
X 300. 10907
X 301. 177
X 302. 805
X 303. 2475
X 304. 11286
X 305. 512
X 306. 642
X 307. 1455
X 308. 1461
X 309. 1607
X 310. 1712
X 311. 1836
X 312. 2554
X 313. 3079
X 314. 4099
X 315. 4261
X 316. 4350
X 317. 4355
X 318. 4449
X 319. 5201
X 320. 5442
X 321. 6157
X 322. 7661
X 323. 8664
X 324. 9052
X 325. 9457
X 326. 9815
X 327. 10164
X 328. 10360
X 329. 10471
X 330. 10939
X 331. 3730
X 332. 5213
X 333. 8251
X 334. 8461
X 335. 8523
X 336. 2920
X 337. 6662
X 338. 11364
X 339. 556
X 340. 4332
X 341. 4927
X 342. 9577
X 343. 212
X 344. 2807
X 345. 9833
X 346. 10733
X 347. 4573
X 348. 4823
X 349. 5794
X 350. 6057
X 351. 6380
X 352. 7655
X 353. 7834
X 354. 9721
X 355. 842
X 356. 2095
X 357. 2557
X 358. 2599
X 359. 3247
X 360. 3314
X 361. 3772
X 362. 3997
X 363. 4561
X 364. 4862
X 365. 4873
X 366. 4975
X 367. 5184
X 368. 5185
X 369. 5191
X 370. 5588
X 371. 6002
X 372. 6182
X 373. 6872
X 374. 7310
X 375. 7410
X 376. 8591
X 377. 9099
X 378. 9409
X 379. 10246
X 380. 10795
X 381. 136
X 382. 142
X 383. 144
X 384. 259
X 385. 262
X 386. 441
X 387. 519
X 388. 1633
X 389. 1942
X 390. 1981
X 391. 2051
X 392. 2446
X 393. 2572
X 394. 2961
X 395. 3044
X 396. 3077
X 397. 3155
X 398. 3184
X 399. 3378
X 400. 3757
X 401. 3758
X 402. 4061
X 403. 4068
X 404. 4488
X 405. 4535
X 406. 4671
X 407. 4811
X 408. 5244
X 409. 5252
X 410. 5360
X 411. 5766
X 412. 6242
X 413. 6336
X 414. 6545
X 415. 6774
X 416. 6859
X 417. 8392
X 418. 8424
X 419. 8496
X 420. 8645
X 421. 8690
X 422. 9073
X 423. 9095
X 424. 9569
X 425. 9992
X 426. 10021
X 427. 10046
X 428. 10088
X 429. 10333
X 430. 10352
X 431. 10763
X 432. 11029
X 433. 11169
X 434. 11301
X 435. 11324
X 436. 6338
X 437. 63
X 438. 149
X 439. 188
X 440. 919
X 441. 925
X 442. 1081
X 443. 1174
X 444. 1307
X 445. 1509
X 446. 1601
X 447. 1769
X 448. 2449
X 449. 2551
X 450. 2808
X 451. 2962
X 452. 3136
X 453. 3167
X 454. 3262
X 455. 3605
X 456. 4360
X 457. 4517
X 458. 4616
X 459. 5012
X 460. 5028
X 461. 6335
X 462. 7352
X 463. 7651
X 464. 7730
X 465. 8842
X 466. 9275
X 467. 9443
X 468. 10155
X 469. 10173
X 470. 10598
X 471. 10603
X 472. 10810
X 473. 560
X 474. 727
X 475. 1154
X 476. 1803
X 477. 2873
X 478. 3204
X 479. 3704
X 480. 5033
X 481. 5365
X 482. 5438
X 483. 5449
X 484. 5457
X 485. 5518
X 486. 7035
X 487. 7856
X 488. 8195
X 489. 8766
X 490. 8797
X 491. 9049
X 492. 9232
X 493. 9362
X 494. 10280
X 495. 10606
X 496. 11048
X 497. 11176
X 498. 11233
X 499. 11365
X 500. 280
X 501. 294
X 502. 568
X 503. 780
X 504. 828
X 505. 1059
X 506. 1195
X 507. 1462
X 508. 2739
X 509. 2854
X 510. 3091
X 511. 3187
X 512. 3324
X 513. 3328
X 514. 3664
X 515. 3904
X 516. 4116
X 517. 4193
X 518. 4233
X 519. 4351
X 520. 4365
X 521. 4383
X 522. 4415
X 523. 4471
X 524. 4945
X 525. 5281
X 526. 5290
X 527. 5382
X 528. 5383
X 529. 5691
X 530. 5784
X 531. 6179
X 532. 6231
X 533. 6282
X 534. 6692
X 535. 6826
X 536. 6840
X 537. 6861
X 538. 7087
X 539. 7118
  540. 7249
X 541. 8000
X 542. 8037
X 543. 8318
X 544. 8374
X 545. 8480
  546. 8843
X 547. 8993
X 548. 9100
X 549. 9290
X 550. 9304
X 551. 9720
X 552. 9724
X 553. 9726
X 554. 9991
X 555. 10068
X 556. 10242
X 557. 10660
X 558. 10796
X 559. 11342
X 560. 5329
X 561. 6971
X 562. 7075
X 563. 7149
X 564. 8132
X 565. 8190
X 566. 7186
X 567. 300
X 568. 856
X 569. 2707
X 570. 2775
X 571. 3237
X 572. 4602
X 573. 6129
X 574. 6838
X 575. 7684
X 576. 8926
X 577. 98
X 578. 140
X 579. 152
X 580. 347
X 581. 457
X 582. 596
X 583. 649
X 584. 839
X 585. 983
X 586. 1245
X 587. 1538
X 588. 2058
X 589. 2062
X 590. 2317
X 591. 2320
X 592. 2512
X 593. 2639
X 594. 2781
X 595. 2953
X 596. 3164
X 597. 3832
X 598. 3867
X 599. 4595
X 600. 4707
X 601. 4923
X 602. 5180
X 603. 5266
X 604. 5373
X 605. 5424
X 606. 5756
X 607. 5848
X 608. 6043
X 609. 6773
X 610. 6806
X 611. 6880
X 612. 8254
X 613. 8583
X 614. 8947
X 615. 9320
X 616. 9793
X 617. 10009
X 618. 10038
X 619. 10219
X 620. 10299
X 621. 10507
X 622. 11046
X 623. 11056
X 624. 11166
X 625. 11276
X 626. 11309
X 627. 11418
X 628. 167
X 629. 229
X 630. 270
X 631. 559
X 632. 847
X 633. 1447
X 634. 2126
X 635. 2137
X 636. 2759
X 637. 3010
X 638. 3012
X 639. 3083
X 640. 3823
X 641. 4279
X 642. 4403
X 643. 4676
X 644. 4872
X 645. 5768
X 646. 6026
X 647. 7104
X 648. 7204
X 649. 7369
X 650. 7645
X 651. 7652
X 652. 7698
X 653. 7752
X 654. 7850
X 655. 7855
X 656. 8172
X 657. 9203
X 658. 9377
X 659. 10225
X 660. 10337
X 661. 10868
X 662. 10945
X 663. 10991
X 664. 11072
X 665. 11256
X 666. 121
X 667. 1719
X 668. 2038
X 669. 2049
X 670. 2153
X 671. 2335
X 672. 2582
X 673. 3056
X 674. 3058
X 675. 4075
X 676. 4221
X 677. 4303
X 678. 4425
X 679. 4436
X 680. 4518
X 681. 4568
X 682. 4613
X 683. 5251
X 684. 5390
X 685. 5430
X 686. 5451
X 687. 5831
X 688. 6047
X 689. 6083
X 690. 6422
X 691. 6512
X 692. 7510
X 693. 7766
X 694. 7981
X 695. 8127
X 696. 8197
X 697. 8391
X 698. 8425
X 699. 8529
X 700. 8559
X 701. 9316
X 702. 9663
X 703. 10036
X 704. 10320
X 705. 10533
X 706. 10747
X 707. 11180
X 708. 95
X 709. 113
X 710. 351
X 711. 356
X 712. 410
X 713. 486
X 714. 515
X 715. 541
X 716. 562
X 717. 696
X 718. 784
X 719. 788
X 720. 831
X 721. 892
X 722. 1076
X 723. 1090
X 724. 1153
X 725. 1175
X 726. 1239
X 727. 1436
X 728. 1456
X 729. 1606
X 730. 1614
X 731. 1745
X 732. 1748
X 733. 1871
X 734. 1949
X 735. 1970
X 736. 2044
X 737. 2089
X 738. 2184
X 739. 2397
X 740. 2523
X 741. 2541
X 742. 2585
X 743. 2853
X 744. 3085
X 745. 3295
X 746. 3351
X 747. 3530
X 748. 3642
X 749. 3686
X 750. 3927
X 751. 3981
X 752. 4047
X 753. 4113
X 754. 4312
X 755. 4329
X 756. 4347
X 757. 4599
X 758. 4731
X 759. 4754
X 760. 4757
X 761. 5089
X 762. 5259
X 763. 5342
X 764. 5533
X 765. 5600
X 766. 5704
X 767. 5825
X 768. 6094
X 769. 6143
X 770. 6233
X 771. 6252
X 772. 6343
X 773. 6363
X 774. 6387
X 775. 6513
X 776. 6546
X 777. 6610
X 778. 6646
X 779. 6868
X 780. 7051
X 781. 7073
X 782. 7784
X 783. 7867
X 784. 8089
X 785. 8205
X 786. 8210
X 787. 8423
X 788. 8477
X 789. 8561
X 790. 8844
X 791. 8962
X 792. 9410
X 793. 9426
X 794. 9435
X 795. 9451
X 796. 9454
X 797. 9624
X 798. 9690
X 799. 9696
X 800. 9984
X 801. 10013
X 802. 10172
X 803. 10297
X 804. 10406
X 805. 10697
X 806. 10771
X 807. 10935
X 808. 11258
X 809. 11289
X 810. 11328
X 811. 11420
X 812. 195
X 813. 346
X 814. 377
X 815. 675
X 816. 767
X 817. 833
X 818. 886
X 819. 994
X 820. 995
X 821. 1161
X 822. 1199
X 823. 1274
X 824. 1351
X 825. 1405
X 826. 1540
X 827. 1713
X 828. 1826
X 829. 1922
X 830. 2001
X 831. 2120
X 832. 2373
X 833. 2391
X 834. 2499
X 835. 2614
X 836. 2634
X 837. 2731
X 838. 2859
X 839. 2869
X 840. 2876
X 841. 3264
X 842. 3336
X 843. 3448
X 844. 3551
X 845. 3647
X 846. 3738
X 847. 3880
X 848. 3929
X 849. 3955
X 850. 4125
X 851. 4478
X 852. 4487
X 853. 4851
X 854. 4896
X 855. 5056
X 856. 5178
X 857. 5258
X 858. 5521
X 859. 5549
X 860. 5638
X 861. 6054
X 862. 6196
X 863. 6205
X 864. 6299
X 865. 6613
X 866. 6811
X 867. 7312
X 868. 7688
X 869. 8215
X 870. 8393
X 871. 8485
X 872. 8590
X 873. 8985
X 874. 9017
X 875. 9090
X 876. 9136
X 877. 9165
X 878. 9180
X 879. 9206
X 880. 9215
X 881. 9302
X 882. 9401
X 883. 9506
X 884. 9636
X 885. 9644
X 886. 9674
X 887. 9728
X 888. 9997
X 889. 10043
X 890. 10218
X 891. 10229
X 892. 10237
X 893. 10300
X 894. 10308
X 895. 10374
X 896. 10485
X 897. 10626
X 898. 10679
X 899. 10705
X 900. 10804
X 901. 10816
X 902. 10844
X 903. 10854
X 904. 11035
X 905. 11189
X 906. 11205
X 907. 11373
X 908. 11412
X 909. 1374
X 910. 1992
X 911. 2096
X 912. 2239
X 913. 2366
X 914. 3084
X 915. 3209
X 916. 3312
X 917. 3547
X 918. 4240
X 919. 4361
X 920. 4376
X 921. 4929
X 922. 5078
X 923. 5379
X 924. 5723
X 925. 5903
X 926. 6049
X 927. 6188
X 928. 6190
X 929. 6241
X 930. 6281
X 931. 6372
X 932. 6474
X 933. 6518
X 934. 6607
X 935. 6707
X 936. 6922
X 937. 7167
X 938. 7218
X 939. 7305
X 940. 7603
X 941. 7714
X 942. 7926
X 943. 8064
X 944. 8273
X 945. 8388
X 946. 8878
X 947. 8879
X 948. 8998
X 949. 9880
X 950. 4452
X 951. 10016
X 952. 400
X 953. 427
X 954. 433
X 955. 447
X 956. 597
X 957. 914
X 958. 963
X 959. 1650
X 960. 2136
X 961. 2473
X 962. 2538
X 963. 2578
X 964. 3090
X 965. 3125
X 966. 3322
X 967. 3349
X 968. 3435
X 969. 3452
X 970. 3508
X 971. 3579
X 972. 3769
X 973. 3928
X 974. 3946
X 975. 3977
X 976. 4346
X 977. 4543
X 978. 4615
X 979. 4640
X 980. 4697
X 981. 4706
X 982. 5013
X 983. 5167
X 984. 5171
X 985. 5175
X 986. 5325
X 987. 5349
X 988. 5397
X 989. 5583
X 990. 5677
X 991. 6029
X 992. 6073
X 993. 6088
X 994. 6263
X 995. 6347
X 996. 6503
X 997. 6551
X 998. 6588
X 999. 6600
X 1000. 6622
Average Precision: 0.009947408871457139

Query: i wish to calculate the inductance and loss in coils made using printed circuit or other miniaturization ideas. a suitable article please
  1. 9936
X 2. 2948
X 3. 6699
X 4. 8000
X 5. 3959
X 6. 6064
X 7. 3475
X 8. 11030
X 9. 7166
X 10. 5642
X 11. 5848
X 12. 3961
X 13. 5577
X 14. 7918
X 15. 7685
X 16. 11175
X 17. 4848
X 18. 4200
X 19. 7193
X 20. 4834
  21. 11173
X 22. 3654
X 23. 2806
X 24. 5077
X 25. 7378
X 26. 421
X 27. 9955
X 28. 7654
X 29. 2946
X 30. 7694
X 31. 5685
X 32. 3348
X 33. 11189
  34. 8116
X 35. 6063
X 36. 11297
X 37. 2189
X 38. 645
X 39. 2434
X 40. 2943
X 41. 4601
X 42. 7713
X 43. 7210
X 44. 7782
X 45. 9862
X 46. 6073
X 47. 5624
X 48. 4424
X 49. 1185
X 50. 1599
X 51. 7246
X 52. 7892
X 53. 5380
X 54. 6372
X 55. 9543
X 56. 4938
X 57. 3603
X 58. 5346
X 59. 11304
X 60. 10742
X 61. 2552
X 62. 4120
X 63. 6453
X 64. 6585
X 65. 6880
X 66. 7263
X 67. 2433
X 68. 7827
X 69. 7653
X 70. 5028
X 71. 4855
X 72. 7168
X 73. 8250
X 74. 5636
X 75. 2182
X 76. 3489
X 77. 4070
X 78. 10328
X 79. 9502
X 80. 10032
X 81. 10215
X 82. 2807
X 83. 11040
X 84. 6534
X 85. 7882
X 86. 647
X 87. 10876
X 88. 4101
X 89. 9417
X 90. 6700
X 91. 6106
X 92. 7476
X 93. 8438
X 94. 6536
X 95. 2941
X 96. 5488
X 97. 9870
X 98. 2804
X 99. 3252
X 100. 7665
X 101. 6149
X 102. 925
X 103. 9677
X 104. 3609
X 105. 7491
X 106. 5766
X 107. 7815
X 108. 3257
X 109. 402
X 110. 3200
X 111. 3515
X 112. 7887
X 113. 8819
X 114. 7513
X 115. 11331
X 116. 4832
X 117. 7881
X 118. 8314
X 119. 3356
X 120. 5494
X 121. 6373
X 122. 6800
X 123. 7941
X 124. 4071
X 125. 3048
X 126. 1751
X 127. 7489
X 128. 7997
X 129. 8467
X 130. 10780
X 131. 8536
X 132. 6886
X 133. 7999
X 134. 3413
  135. 1060
X 136. 3874
X 137. 8221
X 138. 1991
X 139. 7197
X 140. 6351
X 141. 6179
X 142. 7370
X 143. 643
X 144. 4325
X 145. 8973
X 146. 4540
X 147. 3514
X 148. 4930
X 149. 2549
X 150. 5681
X 151. 7
X 152. 950
X 153. 927
X 154. 2301
X 155. 6685
